ProductID;AvailableQuantity;NetPrice;EuropeanArticleNumber;NetRetailPrice;Description;GrossMass;ManufacturerPartNumber;CategoryText1;ManufacturerName
"47774471";0;1697.47;"197529644560";;"LENOVO THINKSTATION P3 TOWER I9 13900K 32GB 1TB WIN11 PRO 3Y";16.500;"30GS003UPG";"Portáteis, PC e Tablet";"LENOVO"
"47774472";0;2445.22;"197530552748";;"LENOVO THINKSTATION P3 TOWER I9 14900K 64GB 1TB  WIN11 PRO 3Y";15.122;"30GS00BKPG";"Portáteis, PC e Tablet";"LENOVO"
"47774474";0;19.99;"198122959051";;"HP 435 MULTIDEVIVE WIRELESS MOUSE(P)";0.180;"3B4Q5UT#AC3";"Periféricos e Acessórios";"HP INC."
"47774477";0;9.99;"198122956425";;"HP 235 SLIM WIRELESS MOUSE(P)";0.130;"4E407UT#AC3";"Periféricos e Acessórios";"HP INC."
"47774479";0;39.97;;;"HP 655 Wireless Keyboard and Mouse Combo(P)";0.001;"4R009UT#AB9";"Periféricos e Acessórios";"HP INC."
"47774480";4;25.98;"196188160411";;"HP 455 WIRELESS KEYBOARD (P)";1.300;"4R177AA#AB9";"Periféricos e Acessórios";"HP INC."
"47774481";0;39.14;"889561017142";;"LENOVO PROFESSIONAL WIRELESS KEYBOARD (PT)";0.920;"4X30H56865";"Periféricos e Acessórios";"LENOVO"
"47774483";0;66.95;"195892062752";;"LENOVO PROFESSIONAL WIRELESS RECHARGEABLE KEYBOARD AND MOUSE COMBO (PT)";0.910;"4X31K03957";"Periféricos e Acessórios";"LENOVO"
"47774485";0;105.06;"194552677893";;"LENOVO THINKPAD TRACKPOINT KEYBOARD II (PT)";0.760;"4Y40X49514";"Periféricos e Acessórios";"LENOVO"
"47774486";19;50.47;"195348751353";;"LENOVO SMARTCARD WIRED KEYBOARD II - PT";1.000;"4Y41B69378";"Periféricos e Acessórios";"LENOVO"
"47774488";0;48.41;"193386111955";;"LENOVO YOGA MOUSE WITH LASER PRESENTER";0.200;"4Y50U59628";"Periféricos e Acessórios";"LENOVO"
"47774490";0;3657.03;"198415001047";;"HP Z6 G5A AMD RT 7955WX  2X 32GB DDR5 1TB SSD W11P 3YR(P)";0.001;"5E8U7EA#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774491";0;1337.69;"198122274062";;"HP ENGAGE ONE PRO AIO I3 10100E 15.6INCH  8GB DDR4 256GB SSD W10IOT(P)";6.500;"5T8K3EA#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774492";2;53.97;"198122960590";;"HP USB-C 65W GAN LAPTOP CHARGER(P)";0.200;"600Q8UT#ABB";"Equipamento de Escritório";"HP INC."
"47774493";0;599.68;"198122122639";;"HP ELITE 800 G9R DM 35W I5 13500T 8GB DDR5 256GB SSD WIFI W11 PRO 3YR(P)";3.000;"622U8ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774494";25;710.68;"198701769811";;"HP ELITE 800 G9R DM 35W I5 14500T 16GB DDR5 512GB M.2 SSD WIFI W11 PRO 3YR(P)";2.790;"623F6ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774495";31;820.61;"197961263350";;"HP PROONE 440 G9 AIO 23,8 TOUCH I5 13500T 16GB DDR4 512GB SSD AX6G+BT W11 PRO64 3YR NBD(P)";5.600;"623S6ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774496";40;419.52;"197961263336";;"HP PRO SFF 290 G9 I3 12100 8GB DDR4 256GB SSD IE NVME W11 PRO64 1YR(P)";5.600;"623S7ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774497";0;530.8;"197961292558";;"HP PRO SFF 290 G9 I5 12500 8GB DDR4 512GB SSD IE NVME W11 PRO64 1TR(P)";5.300;"623S9ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774498";11;559.48;"197961252194";;"HP PRO MINI 400 G9 I5 13500T 8GB DDR4 256GB SSD IE NVME AX6G+BT W11 PRO64 3YR NDB(P)";2.000;"623T0ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774499";36;680.6;"197961241280";;"HP PROONE 440 G9 AIO 23.8 NT I5 13500T 8GB DDR4 512GB SSD AX6G+BT W11 PRO64 3YR NBD(P)";5.300;"623T1ET#AB9";"Portáteis, PC e Tablet";"HP INC."
"47774500";0;859.77;"197961240801";;"HP PROONE 440 G9 AIO 23.8 NT I7 13700T 16GB DDR4 512GB SSD AX6G+BT W11 PRO64 3YR NBD(P)";5.300;"623T2ET#AB9";"Portáteis, PC e Tablet";"HP INC."
